"year" "statefip" "pop_nedus_stem_grad" "emp_nedus_stem_grad" "pop_nedus_stem_coll" "emp_nedus_stem_coll" "pop_edus_stem_grad" "emp_edus_stem_grad" "pop_edus_stem_coll" "emp_edus_stem_coll" "pop_nedus_grad" "pop_edus_grad" "pop_nedus_coll" "pop_edus_coll" "emp_nedus_grad" "emp_edus_grad" "emp_nedus_coll" "emp_edus_coll" "emp_native_coll" "emp_native_grad" "emp_immig_coll" "emp_immig_grad" "emp_total_coll" "emp_total_grad" "emp_native" "emp_immig" "emp_total" "pop_native_coll" "pop_native_grad" "pop_immig_coll" "pop_immig_grad" "pop_native" "pop_immig" "pop_total"
2000 2 142.452066666667 142.452066666667 887.649766666667 754.3911 220.763633333333 220.763633333333 496.056666666667 496.056666666667 1321.00156666667 792.3549 5880.9389 1595.00513333333 840.855466666667 648.692466666667 4136.7575 1209.57483333333 58216.1032666667 17809.8508 5346.33233333333 1489.54793333333 63562.4356 19299.3987333333 238516.846866667 18892.374 257409.220866667 82813.3759 24879.8815333333 7475.94403333333 2113.35646666667 379558.188666667 26027.0027 405585.191366667
2001 2 86.0649 0 621.5427 535.4778 0 0 284.323766666667 284.323766666667 786.494866666667 476.067466666667 5411.88783333333 1340.2141 571.406533333333 379.8188 3943.34113333333 1125.40823333333 64000.0273666667 20426.7892333333 5068.74936666667 951.225333333333 69068.7767333333 21378.0145666667 244706.947433333 21431.4280666667 266138.3755 87090.7561333333 28018.3785666667 6752.10193333333 1262.56233333333 378044.977266667 31437.6552 409482.632466667
2002 2 77.9687 77.9687 159.5547 77.9687 0 0 119.0966 119.0966 1236.66443333333 1042.67236666667 5083.4125 1758.25373333333 632.377533333333 542.1938 3305.53353333333 1076.5425 63396.0199333333 19599.7463 4382.07603333333 1174.57133333333 67778.0959666666 20774.3176333333 235043.484366667 22376.8307666667 257420.315133333 85499.1745666666 26407.6038 6841.66623333333 2279.3368 377055.223166667 36049.3238 413104.546966667
2003 2 80.1383 0 290.5596 128.721266666667 99.7323666666667 99.7323666666667 198.7294 198.7294 1625.0826 699.6934 5340.40256666667 1775.88156666667 999.282033333333 503.703033333333 4019.6787 1176.94963333333 63604.8453 18568.2913 5196.62833333333 1502.98506666667 68801.4736333333 20071.2763666667 231620.140066667 24298.5678666667 255918.707933333 88294.0963333333 25655.7590333333 7116.28413333333 2324.776 382385.183466667 36050.1687333333 418435.3522
2004 2 582.978666666667 474.3595 1305.55776666667 903.857 198.701266666667 115.019766666667 497.052733333333 334.9126 1105.33033333333 766.79 6091.90653333333 1869.2012 838.881766666667 406.541366666667 4359.1268 1054.00293333333 62317.1724666667 20189.7441666667 5413.12973333333 1245.42313333333 67730.3022 21435.1673 232114.0273 26429.5917 258543.619 88370.5512333333 28318.8147333333 7961.10773333333 1872.12033333333 382721.996533333 38762.6406666667 421484.6372
2005 2 795.2026 795.2026 1162.2436 1072.10036666667 219.084166666667 219.084166666667 219.084166666667 219.084166666667 1762.89323333333 818.846833333333 5248.01666666667 3494.1663 1383.88736666667 655.2121 3641.58526666667 2878.1455 68648.0093 20702.437 6519.73076666667 2039.09946666667 75167.7400666667 22741.5364666667 249472.3241 20490.9057333333 269963.229833333 95314.1063 29991.6294 8742.18296666667 2581.74006666667 396465.0686 33639.5602333333 430104.628833333
2006 2 286.2453 286.2453 946.000666666667 843.446533333333 115.640433333333 115.640433333333 115.640433333333 115.640433333333 655.9323 1916.09116666667 5453.4787 3893.24533333333 460.2137 1120.91586666667 3558.12886666667 2403.0406 67826.0562666667 21767.2714666667 5961.16946666667 1581.12956666667 73787.2257333334 23348.4010333333 255796.180333334 17926.8487 273723.029033334 96386.2500666667 30151.7002 9346.72403333333 2572.02346666667 412318.561466667 29914.2653 442232.826766667
2007 2 509.5539 509.5539 919.411566666667 919.411566666667 487.276166666667 487.276166666667 487.276166666667 487.276166666667 1177.5369 1999.7015 6182.39296666667 3718.51843333333 949.234666666667 891.546933333333 4546.73833333333 2045.91003333333 72657.5998666667 24599.0645 6592.64836666667 1840.7816 79250.2482333333 26439.8461 257341.786533333 19246.0213666667 276587.8079 98255.0094333333 31348.2942666667 9900.9114 3177.2384 413999.878866667 30508.9699666667 444508.848833333
2008 2 249.882 249.882 1003.70083333333 861.590633333333 299.537133333333 299.537133333333 299.537133333333 299.537133333333 1115.70903333333 1222.6581 7290.6651 2202.00936666667 991.326966666667 968.860833333333 5365.75766666667 1565.57773333333 70197.4237666667 25821.5240333333 6931.3354 1960.1878 77128.7591666667 27781.7118333333 262561.551966667 21264.601 283826.152966667 95692.1986666667 34098.0656 9492.67446666667 2338.36713333333 425390.0596 30862.3540333333 456252.413633333
2009 2 479.5817 479.5817 885.663333333333 885.663333333333 99.7373 99.7373 246.6366 246.6366 2530.88373333333 1431.71336666667 6613.6337 3092.5329 1641.61013333333 1107.48166666667 4255.18116666667 2517.7161 72946.7359 24984.5408666667 6772.89726666667 2749.0918 79719.6331666667 27733.6326666667 263403.6339 22932.0484333333 286335.682333333 96127.5386333333 32922.2792333333 9706.1666 3962.5971 418091.9434 35367.1552 453459.0986
2010 2 274.9866 152.9652 490.0424 368.021 0 0 489.805833333333 489.805833333333 2395.4347 1498.60416666667 6942.10226666667 2955.26873333333 1631.03113333333 1160.4171 5150.32516666667 2479.8118 69189.7562333333 22798.2290666667 7630.13696666667 2791.44823333333 76819.8932 25589.6773 261485.6475 25785.607 287271.2545 94986.4808 31256.3033333333 9897.371 3894.03886666667 423761.600066667 37165.6922666667 460927.292333333
2000 4 662.701766666667 662.701766666667 5480.40136666667 5480.40136666667 4023.58236666667 4023.58236666667 4928.4661 4928.4661 20183.2988333333 19650.4120666667 50704.9977333333 37580.501 15344.4259666667 16660.2166333333 34354.0378666667 28477.4024 428967.718233334 122065.050333333 62831.4402666667 32004.6426 491799.1585 154069.692933333 1719375.49093333 358434.536433333 2077810.02736667 614925.189500001 181280.680366667 88285.4987333333 39833.7109 2656483.1521 584849.885133333 3241333.03723334
2001 4 1950.81353333333 947.400133333333 4354.1003 3350.6869 1865.35106666667 1865.35106666667 3943.37413333333 3943.37413333333 20841.3627 15901.6431333333 60877.7599 53581.0704666667 12336.9199666667 12190.7327 32860.0337333333 45024.7316333333 435532.092433333 115126.692466667 77884.7653666667 24527.6526666667 513416.8578 139654.345133333 1754762.18026667 371819.0132 2126581.19346667 650681.3656 188824.379633333 114458.830366667 36743.0058333333 2686685.53886667 605607.093433334 3292292.6323
2002 4 1245.29316666667 0 5009.9563 2893.4492 1183.6206 1183.6206 2193.39253333333 2193.39253333333 14235.8648333333 12464.1793333333 70598.7780666667 39741.8734666667 10056.3740333333 4961.56526666667 41854.9157666667 23604.4058 464365.376 128650.527533333 65459.3215666667 15017.9393 529824.697566667 143668.466833333 1722452.03613333 389522.454333333 2111974.49046667 675924.403133333 190430.042966667 110340.651533333 26700.0441666667 2691479.27716667 650900.217533333 3342379.4947
2003 4 3437.34546666667 2505.3577 10940.5252333333 8060.64146666667 2596.962 2596.962 3546.88773333333 2596.962 19613.0960666667 22169.0824333333 67630.0661666667 33335.4648 12587.1597333333 13507.5909333333 45404.6498666667 18542.3239666667 483316.026666667 157540.4703 63946.9738333333 26094.7506666667 547263.0005 183635.220966667 1731824.5414 408125.442633333 2139949.98403333 679482.5704 227007.802066667 100965.530966667 41782.1785 2736211.96056667 684594.001833333 3420805.9624
2004 4 1834.3639 887.7656 5480.70133333333 4534.10303333333 2808.71993333333 2808.71993333333 5133.81886666667 5133.81886666667 37771.3544666667 15510.3575333333 94097.231 36367.5707666667 26440.3652 10542.9783666667 63394.3507666667 21592.2792333333 506601.567833333 158385.0394 84986.63 36983.3435666667 591588.197833333 195368.382966667 1759537.74763333 487764.5353 2247302.28293333 733852.233266666 239298.448233333 130464.801766667 53281.712 2859946.82876667 760628.269733333 3620575.0985
2005 4 3512.5868 3512.5868 3512.5868 3512.5868 0 0 3170.95743333333 3170.95743333333 23019.2155 19688.6388 55495.3497 45571.5993333333 13346.8690333333 15309.6626666667 33165.8191333333 37249.1873666667 543454.841466667 166499.241533333 70415.0065 28656.5317 613869.847966667 195155.773233333 1900451.50956667 417464.4858 2317915.99536667 731891.629966667 223410.199766667 101066.949033333 42707.8543 2999550.60713333 670266.7999 3669817.40703333
2006 4 3221.06673333333 3221.06673333333 4227.77283333333 4227.77283333333 3357.8219 2194.13286666667 4294.31853333333 3130.6295 16385.9980666667 18815.6517 56112.9141333333 47786.0379333333 14123.6297666667 16759.2491666667 42442.8597666667 36942.2062666667 539563.4906 171506.418333333 79385.0660333333 30882.8789333333 618948.556633333 202389.297266667 2031304.5661 480136.2996 2511440.8657 714851.634333333 222241.1474 103898.952066667 35201.6497666667 3130057.50846667 747110.075066667 3877167.58353333
2007 4 2143.31236666667 2143.31236666667 2143.31236666667 2143.31236666667 1629.33676666667 1629.33676666667 5311.70103333333 5311.70103333333 16200.5620333333 24200.8569666667 54062.9139 48355.2722666667 9166.23376666667 20482.5077333333 29996.3310333333 37386.7739666667 573045.129466667 176844.102233333 67383.105 29648.7415 640428.234466667 206492.843733333 2084761.9431 473810.203366667 2558572.14646667 789362.3666 238936.383633333 102418.186166667 40401.419 3281502.74923333 782631.148133333 4064133.89736667
2008 4 3990.1081 3990.1081 5133.67023333333 5133.67023333333 2599.95936666667 2599.95936666667 4507.49886666667 4507.49886666667 22322.6312333333 24827.2847666667 80077.4028333333 54226.8125333333 14588.1337333333 18600.8378666667 45863.3651 36464.9871666667 589994.862766667 179763.101366667 82328.3522666667 33188.9716 672323.215033333 212952.072966667 2080865.64593333 413889.596833333 2494755.24276667 857271.6901 257706.152966667 134304.215366667 47149.916 3307837.4855 775549.182233333 4083386.66773333
2009 4 2411.48673333333 2411.48673333333 3752.3981 3752.3981 2410.0953 1206.47256666667 3838.81393333333 2635.1912 15548.1412333333 16672.0935 51463.0335 54755.7955333333 12765.4720666667 11361.4695 35212.8293 37888.5959333333 655342.784366667 190465.063766667 73101.4252333333 24126.9415666667 728444.2096 214592.005333333 2014961.80343333 394900.656233333 2409862.45966667 924596.846233333 273882.194 106218.829033333 32220.2347333333 3455103.4341 736586.237 4191689.6711
2010 4 1393.32613333333 1393.32613333333 4142.33163333333 4142.33163333333 2653.6873 1524.54533333333 6219.96806666667 5090.8261 14456.6257 22526.4959333333 62692.5412333333 60419.3553666667 8146.17973333333 17488.9126333333 38281.9534666667 40985.5648666667 677729.777366667 177258.546 79267.5183333334 25635.0923666667 756997.2957 202893.638366667 2028142.89653333 369836.0642 2397978.96073333 963977.324933334 260152.800733333 123111.8966 36983.1216333333 3541690.5627 717531.775866667 4259222.33856667
2000 5 0 0 0 0 388.330566666667 388.330566666667 887.4224 388.330566666667 3239.13406666667 2792.41786666667 6313.097 4961.52556666667 2067.89666666667 2091.2529 4620.72853333333 3157.0565 207572.660266667 61101.4439333334 7777.78503333333 4159.14956666667 215350.4453 65260.5935 1008906.78893333 37999.6488666667 1046906.4378 265430.2605 80264.2039 11274.6225666667 6031.55193333333 1585328.0976 53641.0045666667 1638969.10216667
2001 5 0 0 0 0 0 0 0 0 528.4724 1601.85303333333 3857.80206666667 3079.1855 528.4724 616.056633333333 2628.9208 1080.28 200948.532566667 63880.7744666667 3709.2008 1144.52903333333 204657.733366667 65025.3035 964539.893 40870.9872 1005410.8802 262556.139466667 81762.3945666667 6936.98756666667 2130.32543333333 1593107.56893333 57337.3199666667 1650444.8889
2002 5 0 0 674.868333333333 674.868333333333 0 0 0 0 1920.26626666667 1713.29566666667 5184.21693333333 1713.29566666667 1920.26626666667 1713.29566666667 3883.47656666667 1713.29566666667 200034.328 58026.2531 5596.77223333333 3633.56193333333 205631.100233333 61659.8150333333 975935.659166666 48550.7263 1024486.38546667 263758.773066667 76771.4405 6897.5126 3633.56193333333 1583971.88256667 67564.1380333334 1651536.0206
2003 5 702.076633333333 702.076633333333 1304.4308 1304.4308 702.076633333333 0 702.076633333333 0 3579.02256666667 1717.77086666667 10296.9258333333 4436.02676666667 2256.35933333333 562.7447 5065.50566666667 2705.34566666667 184387.311166667 47602.0361 7770.85133333333 2819.10403333333 192158.1625 50421.1401333333 959214.090366667 46130.0946333333 1005344.185 262823.396733333 72227.6476 14732.9526 5296.79343333333 1624675.96693333 75122.3069666667 1699798.2739
2004 5 489.183833333333 489.183833333333 1074.36076666667 1074.36076666667 0 0 0 0 3933.23943333333 579.024 8723.6226 2410.94343333333 2575.8947 579.024 6315.26736666667 1390.47986666667 199028.343666667 47980.4822666667 7705.74723333333 3154.9187 206734.0909 51135.4009666667 981448.061833333 49036.9749333333 1030485.03676667 290078.417633333 77875.4918 11134.5660333333 4512.26343333333 1648455.6605 77430.0838333333 1725885.74433333
2005 5 1427.7078 1427.7078 1822.35853333333 1822.35853333333 0 0 0 0 4786.14116666667 2726.77053333333 10933.2830666667 6924.47116666667 4269.07273333333 2254.74383333333 6550.94526666667 4889.8642 225257.1474 51756.9388 11440.8094666667 6523.81656666667 236697.956866667 58280.7553666667 1047556.07566667 58601.6980333333 1106157.7737 299977.622766667 69859.7814333333 17857.7542333333 7512.9117 1686953.084 82807.7253333333 1769760.80933333
2006 5 1961.06546666667 1961.06546666667 1961.06546666667 1961.06546666667 0 0 0 0 8589.63136666667 3783.1452 12000.7074333333 8506.5401 7407.18296666667 3336.5943 8708.5755 7059.32223333333 235267.1992 61492.7535 15767.8977333333 10743.7772666667 251035.096933333 72236.5307666667 1023835.06316667 64701.1311666667 1088536.19433333 321318.252866667 81315.1947333334 20507.2475333333 12372.7765666667 1692041.4269 91408.0229 1783449.4498
2007 5 746.497766666667 746.497766666667 746.497766666667 746.497766666667 0 0 0 0 5517.6986 3208.15443333333 9297.6696 8393.2241 4759.49656666667 2180.55526666667 7291.8449 6765.23203333333 224826.429966667 70241.7480333333 14057.0769333333 6940.05183333333 238883.5069 77181.7998666667 1051702.45496667 62975.1944 1114677.64936667 299519.836366667 94375.5429333333 17690.8937 8725.85303333333 1716086.43326667 89182.316 1805268.74926667
2008 5 0 0 0 0 0 0 0 0 6066.0436 4539.1989 14356.6368333333 6769.32626666667 5426.60546666667 2650.1577 10752.2376 4880.28506666667 233806.7726 77005.8651333333 15632.5226666667 8076.76316666667 249439.295266667 85082.6283 1058883.09726667 65376.7654666667 1124259.86273333 306318.6447 102077.1621 21125.9631 10605.2425 1719861.98903333 99526.3932 1819388.38223333
2009 5 1543.86626666667 1543.86626666667 1543.86626666667 1543.86626666667 0 0 618.8517 618.8517 7181.95366666667 5041.725 19714.2346666667 6726.8747 4484.37693333333 3795.0281 14269.1944666667 5480.1778 213276.223033333 62868.6908666667 19749.3722666667 8279.40503333333 233025.5953 71148.0959 1000567.01786667 69191.3120333333 1069758.3299 303500.6027 92716.3930666667 26441.1093666667 12223.6786666667 1702857.18743333 102520.371333333 1805377.55876667
2010 5 1448.14046666667 1448.14046666667 1448.14046666667 1448.14046666667 0 0 2127.0125 2127.0125 4961.48786666667 1696.3819 23714.8613333333 7602.86503333333 4071.7669 1696.3819 15011.8926 6540.1593 220127.8308 64495.0909 21552.0519 5768.1488 241679.8827 70263.2397 980816.3206 62146.5899 1042962.9105 313248.836866667 89685.2509 31317.7263666667 6657.86976666667 1709748.40796667 99216.5742333333 1808964.9822
2000 6 53331.4903666667 46636.4237666667 114236.035733333 105334.033666667 41099.6999 40144.3317333333 83918.586 81619.5299 269165.8109 234995.8917 1006416.15526667 621818.877066667 175703.666966667 175361.165966667 659092.916066666 463004.5415 2800112.38146667 837589.899833335 1122097.45756667 351064.832933333 3922209.83903334 1188654.73276667 9208658.17843334 4658717.03803334 13867375.2164667 3820484.26116667 1134865.89533333 1628235.03233333 504161.7026 14367059.3261 7361587.13603334 21728646.4621333
2001 6 30456.2743333333 27371.9166 81701.5183 72748.5621666667 41312.1651333333 39227.9848333333 97402.8344333334 93215.6697 257834.277433333 249029.1309 994447.071333333 667734.005166666 172833.901833333 179676.1866 642237.576666667 484416.772466667 2794759.6367 835570.724266667 1126654.34913333 352510.088433333 3921413.98583333 1188080.8127 9347441.7192 4596305.31636667 13943747.0355667 3889143.72353333 1124438.1083 1662181.0765 506863.408333333 14613340.7104333 7363680.35483333 21977021.0652667
2002 6 55454.5893333333 50495.2969333333 97849.226 90741.0369 24132.6254666667 21928.0741 53955.3743666667 47721.5255666667 290677.295633333 234993.007366667 1014978.9239 621707.2122 203827.4837 170987.284433333 668315.317133333 451900.4278 2837293.8085 902836.160433333 1120215.74493333 374814.768133333 3957509.55343333 1277650.92856667 9116845.8169 4600376.96083333 13717222.7777333 3995099.0363 1236430.4648 1636686.1361 525670.303 14666458.3254333 7528055.63076667 22194513.9562
2003 6 44601.0859333333 40235.9808333333 94013.7942666667 82605.9635333333 52566.2470666667 47873.4078666667 93160.1363666667 83879.8991333333 283210.232066667 277432.199966667 1079027.057 717482.306566667 193752.885 192648.5523 698237.5638 501779.145733334 3094592.9165 916145.918266668 1200016.70953333 386401.4373 4294609.62603333 1302547.35556667 9368459.05943332 4739261.5439 14107720.6033333 4384384.54926667 1341969.2651 1796509.36356667 560642.432033334 15295997.8255333 7949573.9483 23245571.7738333
2004 6 52316.5160333333 48537.8851333334 88425.5971333334 81906.6951 44015.6987333333 40466.7246333333 89289.3947 84914.3708666667 263745.1976 307079.966866667 1023805.56096667 790371.7633 171840.968133333 212700.070433333 625935.627533333 547179.765466667 3266444.24863334 965335.568666666 1173115.393 384541.038566666 4439559.64163334 1349876.60723333 9515082.62936666 4584120.68606667 14099203.3154333 4664129.81093333 1369206.54113333 1814177.32426667 570825.164466666 15549125.6693333 7733734.30623333 23282859.9755667
2005 6 39047.9648666667 34775.3069666667 98142.1765333333 86997.187 52589.5617666667 45495.2812666667 93153.7773666667 84982.5722 266492.4815 312897.492266667 1076109.28936667 831406.103666667 180377.504233333 229238.436833333 669609.956966667 590091.2802 3124920.8516 951979.801900002 1259701.23716667 409615.941066666 4384622.08876667 1361595.74296667 9355239.88636668 4957374.6189 14312614.5052667 4429862.55433333 1382114.57256667 1907515.39303333 579389.973766666 15267573.6361333 8067738.2185 23335311.8546333
2006 6 41697.3258666667 38818.442 85963.2906666667 81144.2034 45024.3170666667 43126.0011 87259.3974666667 82290.3054666667 261714.186266667 297039.4457 1053233.51356667 780531.8611 182593.823633333 222199.319866667 681760.749 571038.806533333 3017708.7352 957543.450499999 1252799.55553333 404793.1435 4270508.29073333 1362336.594 9267329.52153332 4911729.137 14179058.6585333 4351535.04586667 1386319.73803333 1833765.37466667 558753.631966667 15431078.9335 7915660.03273334 23346738.9662333
2007 6 36823.8026 35834.8527666667 81302.1201 80313.1702666667 50669.7804666667 42712.0838666667 104926.3704 94014.6208666666 276815.037566667 317837.718466667 1123550.843 825211.9964 198606.869333333 223648.869833333 719589.722733333 568163.542933333 3284586.0942 1030828.6475 1287753.26566667 422255.739166667 4572339.35986666 1453084.38666667 9444591.26696667 5101070.20983333 14545661.4768 4621194.3172 1445831.7507 1948762.8394 594652.756033333 15647504.0645667 8204851.39273333 23852355.4573
2008 6 52585.8502 48371.4513333333 104362.018466667 96700.6919666667 44587.7852333333 40599.0674333333 95469.7463333333 88027.7397333333 295084.927033333 332586.908433333 1208346.03696667 864572.672833334 209981.995833333 244470.1378 788250.199966666 614500.256833334 3403197.7951 1092366.33616667 1402750.4568 454452.133633333 4805948.2519 1546818.4698 9531553.75589999 4981904.2175 14513457.9734 4736771.8031 1490001.53896667 2072918.7098 627671.835466667 15809230.2484333 8211971.77806667 24021202.0265
2009 6 44868.8811333333 39780.0699666667 96642.8473666667 83519.9381 55326.786 52309.9830333333 101193.223866667 90899.2621 281281.317366667 304163.735833333 1123588.2072 842566.3627 189643.192166667 226305.8779 716714.394533333 588611.9636 3280662.3392 1020769.2821 1305326.35813333 415949.070066667 4585988.69733333 1436718.35216667 9110147.74173334 4738426.91936667 13848574.6611 4721143.68253334 1442511.97113333 1966154.5699 585445.0532 16171311.8468333 8059347.4694 24230659.3162333
2010 6 42904.6960333333 38814.0310333333 93900.7326666667 74661.6455666667 45564.4090666667 42291.4848 87992.3636666667 82734.6024666667 305758.010533333 340261.2897 1128678.82576667 843230.372466667 204888.191933333 260745.7881 682438.294600001 608915.895466667 3292326.02089999 1083627.17003333 1291354.19006667 465633.980033333 4583680.21096666 1549261.15006667 8807191.73866666 4709649.1325 13516840.8711667 4814292.63859999 1524725.78423333 1971909.19823333 646019.300233333 16096228.9961666 8124646.713 24220875.7091666
2000 8 844.2899 0 844.2899 0 993.2493 993.2493 1770.105 1770.105 8060.59423333333 6239.68036666667 34676.6826333333 16076.9845333333 4165.71636666667 4675.43843333333 17275.672 10069.0976 604937.266133333 173783.370433333 27344.7696 8841.1548 632282.035733333 182624.525233333 1749452.24166667 200868.999766667 1950321.24143333 837804.8599 233459.7257 50753.6671666667 14300.2746 2574468.69836667 304692.4597 2879161.15806667
2001 8 2693.31826666667 1736.6882 5733.04166666667 4776.4116 2297.4093 2297.4093 2297.4093 2297.4093 11296.4476333333 11794.7476666667 32918.4127333333 27230.55 7896.6136 6951.3598 23612.0670333333 15570.7015 611156.787466666 185400.858166667 39182.7685333333 14847.9734 650339.555999999 200248.831566667 1769812.5863 209447.702666667 1979260.28896667 865628.491766666 260863.747433333 60148.9627333333 23091.1953 2593015.73666667 317001.347033333 2910017.0837
2002 8 1570.9143 1160.68636666667 3625.78303333333 2284.13283333333 425.006233333333 425.006233333333 2548.66326666667 2548.66326666667 10465.1827 8689.52773333333 40383.7998333333 24617.5679 6530.77343333333 5069.82466666667 28553.1475333333 14661.6243666667 611681.019600001 188946.033633333 43214.7719 11600.5981 654895.791500001 200546.631733333 1716540.94006667 246335.939033333 1962876.8791 866026.999866667 265747.747466667 65001.3677333333 19154.7104333333 2574524.0668 380142.814233333 2954666.88103333
2003 8 2965.07226666667 2339.14223333333 5274.29683333333 4174.2211 1652.01616666667 1652.01616666667 2113.3962 2113.3962 11934.4587 12191.6708 42589.7366666667 26915.3996 6831.0001 9124.33983333333 26519.4925 17354.2767 634770.843433333 188054.8974 43873.7692 15955.3399333333 678644.612633333 204010.237333333 1728398.52686667 236697.713666667 1965096.24053333 899868.3054 274437.781466666 69505.1362666667 24126.1295 2659525.9311 365646.952 3025172.8831
2004 8 1627.85636666667 1627.85636666667 3157.2374 3157.2374 1603.3034 1603.3034 3149.32356666667 2364.6917 12350.5962333333 13893.7107666667 41599.162 32793.9615 9644.44726666667 9047.4085 27621.9050666667 21665.9095666667 637088.1571 186785.7026 49287.8146333333 18691.8557666667 686375.971733333 205477.558366667 1765575.24623333 251843.293466667 2017418.5397 908999.833533333 275086.937366667 74393.1235 26244.307 2708007.71783333 386509.001866667 3094516.7197
2005 8 1054.58883333333 454.874266666667 2702.6164 2102.90183333333 2186.727 2186.727 3679.54433333333 3679.54433333333 9877.597 10812.9067666667 44526.3844666667 30553.9952 6548.76016666667 8748.0077 25725.6036 21372.3449666667 650166.687233333 188042.9157 47097.9485666667 15296.7678666667 697264.635799999 203339.683566667 1781266.40816667 245740.3642 2027006.77236667 918156.735266666 276687.787266667 75080.3796666667 20690.5037666667 2712759.32463333 392093.689766667 3104853.0144
2006 8 2753.36 2753.36 5582.36923333333 5582.36923333333 1227.47213333333 1227.47213333333 2351.88983333333 2351.88983333333 11739.791 13463.9016333333 41754.9325333333 33438.3976 8767.4946 9903.20243333333 29550.9018333333 21620.1470666667 655153.300066667 183251.520033333 51171.0489 18670.6970333333 706324.348966667 201922.217066667 1852689.64943333 252837.891933333 2105527.54136667 934848.161033334 280125.700266667 75193.3301333333 25203.6926333333 2765103.3516 388809.905233333 3153913.25683333
2007 8 4513.8459 4036.3325 4513.8459 4036.3325 0 0 0 0 17961.6378 12695.9664666667 51630.4891666667 29116.374 13684.6903666667 7318.21763333333 35103.4444333333 20009.8657333333 748823.035233333 228040.817866667 55113.3101666667 21002.908 803936.3454 249043.725866667 1909910.1524 259413.351966667 2169323.50436667 1036645.5936 316033.669233333 80746.8631666667 30657.6042666667 2861958.3646 413064.985933333 3275023.35053333
2008 8 4813.3667 4813.3667 6582.63326666667 6007.38876666667 1170.8349 1170.8349 2105.2019 2105.2019 14146.6454666667 17233.7141 58409.1224666667 37941.1104666667 11445.3578 11447.3533333333 40587.2141 25255.8645666667 777479.546966666 243291.667366666 65843.0786666667 22892.7111333333 843322.625633333 266184.3785 1921277.85416667 269620.576266667 2190898.43043333 1075279.41653333 333685.980633333 96350.2329333333 31380.3595666667 2894838.88913333 427880.4195 3322719.30863333
2009 8 3011.63153333333 3011.63153333333 3011.63153333333 3011.63153333333 2695.29236666667 2695.29236666667 4264.0785 4264.0785 14909.6405666667 19021.4483666667 53433.6802333333 39608.8124333333 9544.7376 14431.0751 34959.8341666667 29521.6112666667 792984.536599999 232429.2424 64481.4454333333 23975.8127 857465.982033333 256405.0551 1852161.49743333 247219.5099 2099381.00733333 1109279.61203333 334038.9395 93042.4926666667 33931.0889333333 2907753.69623333 417262.832333333 3325016.52856667
2010 8 3893.12543333333 2264.8005 4515.9251 2887.60016666667 1533.74086666667 1110.04173333333 4055.46636666667 3631.76723333333 18085.0133333333 15989.7554 63979.1373 41494.5134 11396.0951333333 10899.1672333333 40561.7729333333 28467.6454 784919.451766666 231928.092466666 69029.4183333333 22295.2623666667 853948.8701 254223.354833333 1831044.64313333 240452.4664 2071497.10953333 1130520.03926667 347309.402833333 105473.6507 34074.7687333333 2931639.35066667 437990.076066667 3369629.42673333
2000 9 5124.8444 5124.8444 6126.83383333333 6126.83383333333 2777.7851 1703.02586666667 3806.2439 2731.48466666667 19011.3929333333 16709.9325333333 55267.2885333333 30512.0312 14986.3416666667 12679.7186 39869.7620333333 21599.7861666667 447296.690366667 175567.518666667 61469.5482 27666.0602666667 508766.238566667 203233.578933333 1319115.2842 181630.698733333 1500745.98293333 611996.8952 236139.774833333 85779.3197333333 35721.3254666667 1869279.1438 268382.424566667 2137661.56836667
2001 9 2004.70233333333 2004.70233333333 2890.98136666667 2890.98136666667 3436.04803333333 1206.3088 4392.08083333333 2162.3416 17935.6263333333 13924.4203333333 46093.3393333333 23112.1571 12663.2808333333 5702.86436666667 34422.7527666667 12501.7461333333 438450.5936 169825.9307 46924.4989 18366.1452 485375.0925 188192.0759 1290043.17536667 167221.903533333 1457265.0789 600848.195566667 226406.417133333 69205.4964333333 31860.0466666667 1877063.14356667 246420.4579 2123483.60146667
2002 9 2760.55216666667 2760.55216666667 3766.7681 3224.6299 2852.64703333333 2852.64703333333 5147.12826666667 5147.12826666667 18121.0537333333 8896.87903333333 51420.0861666667 28430.9465333333 13377.3451 7509.23793333333 34321.2216 22662.3046 452312.5144 174881.955566667 56983.5262 20886.5830333333 509296.0406 195768.5386 1298992.24783333 193912.4359 1492904.68373333 625064.894166667 236740.397566667 79851.0327 27017.9327666667 1920577.24823333 289613.433666667 2210190.6819
2003 9 5114.50063333333 4765.84833333333 6250.3163 5901.664 1321.3712 847.866566666667 3545.609 2454.17396666667 22215.4903 14912.1964333333 60279.2754333333 39420.5775333333 17807.7256333333 10385.7744333333 39980.2218 26386.6504333333 451855.464566666 163386.1743 66366.8722333333 28193.5000666667 518222.3368 191579.674366667 1256545.7202 184887.350166667 1441433.07036667 616358.874 222336.2778 99699.8529666667 37127.6867333333 1884208.50073333 296974.1128 2181182.61353333
2004 9 6138.15143333333 5585.11706666667 8483.86013333333 7930.82576666667 2226.09606666667 2226.09606666667 2226.09606666667 2226.09606666667 24057.1095666667 19445.7285 59924.5356 48903.6428 18907.8121666667 15172.9018333333 40539.8268 34031.409 463564.134833333 174796.806933333 74571.2358 34080.714 538135.370633333 208877.520933333 1295902.34426667 194666.8495 1490569.19376667 639504.314833333 231941.172066667 108828.1784 43502.8380666667 1971313.9274 294702.709433333 2266016.63683333
